State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Madhya Pradesh,Seoni District,2019,4,553103,974187068.00
Madhya Pradesh,Harda District,2019,4,228444,412943463.00
Madhya Pradesh,Burhanpur District,2019,4,212469,366453163.00
Madhya Pradesh,Damoh District,2019,4,308020,566204811.00
Madhya Pradesh,Bhopal District,2019,4,18062429,24303685080.00
Madhya Pradesh,Jhabua District,2019,4,138527,272107292.00
Madhya Pradesh,Dhar District,2019,4,1194971,1868318601.00
Madhya Pradesh,Guna District,2019,4,603422,1133891529.00
Madhya Pradesh,East Nimar District,2019,4,464888,731504467.00
Madhya Pradesh,Chhindwara District,2019,4,1143151,1828645737.00
Madhya Pradesh,Umaria District,2019,4,221931,385321546.00
Madhya Pradesh,Mandla District,2019,4,274439,442600272.00
Madhya Pradesh,Indore District,2019,4,15879423,23175261774.00
Madhya Pradesh,Shahdol District,2019,4,521170,904148565.00
Madhya Pradesh,Ratlam District,2019,4,846558,1520656347.00
Madhya Pradesh,Panna District,2019,4,221446,401424812.00
Madhya Pradesh,Chhatarpur District,2019,4,494307,883250819.00
Madhya Pradesh,Morena District,2019,1,376798,590340173.00
Madhya Pradesh,Alirajpur District,2019,1,31490,57528446.00
Madhya Pradesh,Sehore District,2019,1,1598108,1381467050.00
Madhya Pradesh,Rajgarh District,2019,1,648061,849387424.00
Madhya Pradesh,Khargone District,2019,1,411986,660544854.00
Madhya Pradesh,Satna District,2019,1,764362,837796202.00
Madhya Pradesh,Narsinghpur District,2019,1,399379,518838319.00
Madhya Pradesh,Jabalpur District,2019,1,1489827,2066194878.00
Madhya Pradesh,Hoshangabad District,2019,1,553426,797390487.00
Madhya Pradesh,Vidisha District,2019,1,563457,611099764.00
Madhya Pradesh,Balaghat District,2019,1,554447,630492989.00
Madhya Pradesh,Singrauli District,2019,1,771972,909610316.00
Madhya Pradesh,Betul District,2019,1,534677,672533278.00
Madhya Pradesh,Sidhi District,2019,1,248937,410718620.00
Madhya Pradesh,Datia District,2019,1,180925,252504016.00
Madhya Pradesh,Dewas District,2019,1,911351,1084348082.00
Madhya Pradesh,Sheopur District,2019,1,91429,135311510.00
Madhya Pradesh,Neemuch District,2019,1,354202,395660623.00
Madhya Pradesh,Raisen District,2019,1,695558,725879807.00
Madhya Pradesh,Mandsaur District,2019,1,483684,539074153.00
Madhya Pradesh,Barwani District,2019,1,128005,219244169.00
Madhya Pradesh,Katni District,2019,1,301180,409719256.00
Madhya Pradesh,Dindori District,2019,1,124325,177463423.00
Madhya Pradesh,Shivpuri District,2019,1,396289,453501160.00
Madhya Pradesh,Gwalior District,2019,1,1342886,2088543078.00
Madhya Pradesh,Anuppur District,2019,1,269466,368414432.00
Madhya Pradesh,Agar Malwa District,2019,1,172327,287964461.00
Madhya Pradesh,Ashoknagar District,2019,1,148509,228929291.00
Madhya Pradesh,Sagar District,2019,1,925998,1031788235.00
Madhya Pradesh,Niwari District,2019,1,71604,94651229.00
Madhya Pradesh,Rewa District,2019,1,866533,1138882578.00
Madhya Pradesh,Shajapur District,2019,1,424237,496437269.00
Madhya Pradesh,Ujjain District,2019,1,940607,1264261227.00
Madhya Pradesh,Bhind District,2019,1,359414,478039475.00
Madhya Pradesh,Tikamgarh District,2019,1,196901,261488913.00
Madhya Pradesh,Seoni District,2019,1,372002,502814827.00
Madhya Pradesh,Harda District,2019,1,154078,230304158.00
Madhya Pradesh,Burhanpur District,2019,1,112881,179246644.00
Madhya Pradesh,Damoh District,2019,1,238517,302505344.00
Madhya Pradesh,Bhopal District,2019,1,8252290,9878412374.00
Madhya Pradesh,Jhabua District,2019,1,91081,139117371.00
Madhya Pradesh,Dhar District,2019,1,976357,1063530760.00
Madhya Pradesh,Guna District,2019,1,405000,561823338.00
Madhya Pradesh,East Nimar District,2019,1,261800,382404008.00
Madhya Pradesh,Chhindwara District,2019,1,712778,883844445.00
Madhya Pradesh,Umaria District,2019,1,173141,228656214.00
Madhya Pradesh,Mandla District,2019,1,142749,220376060.00
Madhya Pradesh,Indore District,2019,1,5731364,8462300131.00
Madhya Pradesh,Shahdol District,2019,1,314212,487101458.00
Madhya Pradesh,Ratlam District,2019,1,547587,739522679.00
Madhya Pradesh,Panna District,2019,1,157047,212311094.00
Madhya Pradesh,Chhatarpur District,2019,1,325808,469959430.00
Madhya Pradesh,Morena District,2019,3,420577,810520758.00
Madhya Pradesh,Alirajpur District,2019,3,43708,73365801.00
Madhya Pradesh,Sehore District,2019,3,1227719,1645829157.00
Madhya Pradesh,Rajgarh District,2019,3,630750,1064320991.00
Madhya Pradesh,Khargone District,2019,3,501626,879202942.00
Madhya Pradesh,Satna District,2019,3,725235,1059489130.00
Madhya Pradesh,Narsinghpur District,2019,3,453436,650967603.00
Madhya Pradesh,Jabalpur District,2019,3,2424190,3585214329.00
Madhya Pradesh,Hoshangabad District,2019,3,790986,1383313405.00
Madhya Pradesh,Vidisha District,2019,3,727266,854570417.00
Madhya Pradesh,Balaghat District,2019,3,567601,887611890.00
Madhya Pradesh,Singrauli District,2019,3,642493,1173251043.00
Madhya Pradesh,Betul District,2019,3,563154,847202004.00
Madhya Pradesh,Sidhi District,2019,3,273664,512669033.00
Madhya Pradesh,Datia District,2019,3,185547,310956418.00
Madhya Pradesh,Dewas District,2019,3,992605,1490521771.00
Madhya Pradesh,Sheopur District,2019,3,103886,192951569.00
Madhya Pradesh,Neemuch District,2019,3,327456,519709448.00
Madhya Pradesh,Raisen District,2019,3,773784,949746911.00
Madhya Pradesh,Mandsaur District,2019,3,494027,761949947.00
Madhya Pradesh,Barwani District,2019,3,171739,319751041.00
Madhya Pradesh,Katni District,2019,3,402094,593226092.00
Madhya Pradesh,Dindori District,2019,3,141683,264100609.00
Madhya Pradesh,Shivpuri District,2019,3,480685,623887050.00
Madhya Pradesh,Gwalior District,2019,3,1945426,2938882605.00
Madhya Pradesh,Anuppur District,2019,3,268378,433772254.00
Madhya Pradesh,Agar Malwa District,2019,3,186478,369483217.00
Madhya Pradesh,Ashoknagar District,2019,3,165758,310769626.00
Madhya Pradesh,Sagar District,2019,3,935229,1347968051.00
Madhya Pradesh,Niwari District,2019,3,78935,130837866.00
Madhya Pradesh,Rewa District,2019,3,935300,1453796035.00
Madhya Pradesh,Shajapur District,2019,3,433966,673322001.00
Madhya Pradesh,Ujjain District,2019,3,1287391,1861274344.00
Madhya Pradesh,Bhind District,2019,3,380363,630475530.00
Madhya Pradesh,Tikamgarh District,2019,3,186786,324341358.00
Madhya Pradesh,Seoni District,2019,3,410048,692944134.00
Madhya Pradesh,Harda District,2019,3,168509,293038211.00
Madhya Pradesh,Burhanpur District,2019,3,161877,260769325.00
Madhya Pradesh,Damoh District,2019,3,237834,397137187.00
Madhya Pradesh,Bhopal District,2019,3,15339970,19449113922.00
Madhya Pradesh,Jhabua District,2019,3,102684,188820321.00
Madhya Pradesh,Dhar District,2019,3,895526,1358217450.00
Madhya Pradesh,Guna District,2019,3,504290,805281720.00
Madhya Pradesh,East Nimar District,2019,3,355840,531815119.00
Madhya Pradesh,Chhindwara District,2019,3,855072,1250371333.00
Madhya Pradesh,Umaria District,2019,3,165477,284003592.00
Madhya Pradesh,Mandla District,2019,3,206390,305989954.00
Madhya Pradesh,Indore District,2019,3,11739888,17332954157.00
Madhya Pradesh,Shahdol District,2019,3,388129,640132897.00
Madhya Pradesh,Ratlam District,2019,3,684393,1045629824.00
Madhya Pradesh,Panna District,2019,3,161511,268994053.00
Madhya Pradesh,Chhatarpur District,2019,3,363052,641856047.00
Madhya Pradesh,Morena District,2021,2,2232701,5471936992.00
Madhya Pradesh,Alirajpur District,2021,2,337155,789494452.00
Madhya Pradesh,Sehore District,2021,2,4199604,7779826903.00
Madhya Pradesh,Rajgarh District,2021,2,3307789,7622592229.00
Madhya Pradesh,Khargone District,2021,2,3055934,6344132532.00
Madhya Pradesh,Satna District,2021,2,3121411,6595997323.00
Madhya Pradesh,Narsinghpur District,2021,2,1855069,3989323923.00
Madhya Pradesh,Jabalpur District,2021,2,6808088,12879587251.00
Madhya Pradesh,Hoshangabad District,2021,2,2539274,5124085752.00
Madhya Pradesh,Vidisha District,2021,2,2818313,6172397704.00
Madhya Pradesh,Balaghat District,2021,2,2827665,5854873523.00
Madhya Pradesh,Singrauli District,2021,2,2696777,5447820053.00
Madhya Pradesh,Betul District,2021,2,2817683,5192964520.00
Madhya Pradesh,Sidhi District,2021,2,1411602,3442541642.00
Madhya Pradesh,Datia District,2021,2,827843,2030280649.00
Madhya Pradesh,Dewas District,2021,2,4430778,8482648817.00
Madhya Pradesh,Sheopur District,2021,2,584509,1455672323.00
Madhya Pradesh,Neemuch District,2021,2,1431573,2946323814.00
Madhya Pradesh,Raisen District,2021,2,2995052,5530806420.00
Madhya Pradesh,Mandsaur District,2021,2,2219684,4866467551.00
Madhya Pradesh,Barwani District,2021,2,1345781,2884332779.00
Madhya Pradesh,Katni District,2021,2,1723310,3464169343.00
Madhya Pradesh,Dindori District,2021,2,608674,1511466140.00
Madhya Pradesh,Shivpuri District,2021,2,1989814,4908158569.00
Madhya Pradesh,Gwalior District,2021,2,7475892,15466583871.00
Madhya Pradesh,Anuppur District,2021,2,1244262,2337702544.00
Madhya Pradesh,Agar Malwa District,2021,2,973164,2382536116.00
Madhya Pradesh,Ashoknagar District,2021,2,1025526,2445354253.00
Madhya Pradesh,Sagar District,2021,2,3641764,7548955784.00
Madhya Pradesh,Niwari District,2021,2,334508,764025684.00
Madhya Pradesh,Rewa District,2021,2,3692722,8211449729.00
Madhya Pradesh,Shajapur District,2021,2,2078924,4515078777.00
Madhya Pradesh,Ujjain District,2021,2,4879699,9676724764.00
Madhya Pradesh,Bhind District,2021,2,1929431,4392948922.00
Madhya Pradesh,Tikamgarh District,2021,2,978223,2309862362.00
Madhya Pradesh,Seoni District,2021,2,1926324,4585663550.00
Madhya Pradesh,Harda District,2021,2,1022389,2426740999.00
Madhya Pradesh,Burhanpur District,2021,2,1145247,2161598324.00
Madhya Pradesh,Damoh District,2021,2,1088303,2419007346.00
Madhya Pradesh,Bhopal District,2021,2,74643630,127039000000.00
Madhya Pradesh,Jhabua District,2021,2,771669,1681131398.00
Madhya Pradesh,Dhar District,2021,2,5029916,9012726646.00
Madhya Pradesh,Guna District,2021,2,2290014,5355657187.00
Madhya Pradesh,East Nimar District,2021,2,2100816,3941324465.00
Madhya Pradesh,Chhindwara District,2021,2,3787673,7484666558.00
Madhya Pradesh,Umaria District,2021,2,824921,1625485208.00
Madhya Pradesh,Mandla District,2021,2,1048839,2209589288.00
Madhya Pradesh,Indore District,2021,2,34159162,59026805793.00
Madhya Pradesh,Shahdol District,2021,2,1858973,3815559118.00
Madhya Pradesh,Ratlam District,2021,2,2599381,5685659163.00
Madhya Pradesh,Panna District,2021,2,870375,2165150098.00
Madhya Pradesh,Chhatarpur District,2021,2,1706850,4026012851.00
Madhya Pradesh,Morena District,2021,4,3585380,8161920390.00
Madhya Pradesh,Alirajpur District,2021,4,538522,1097069368.00
Madhya Pradesh,Sehore District,2021,4,6733399,10809509304.00
Madhya Pradesh,Rajgarh District,2021,4,5626439,10698887270.00
Madhya Pradesh,Khargone District,2021,4,5088590,9607110801.00
Madhya Pradesh,Satna District,2021,4,5204603,9608260177.00
Madhya Pradesh,Narsinghpur District,2021,4,2973597,5586877149.00
Madhya Pradesh,Jabalpur District,2021,4,12476449,20920967750.00
Madhya Pradesh,Hoshangabad District,2021,4,4325760,7212062660.00
Madhya Pradesh,Vidisha District,2021,4,4079220,7104046807.00
Madhya Pradesh,Balaghat District,2021,4,4764095,8230285935.00
Madhya Pradesh,Singrauli District,2021,4,4737504,8571068342.00
Madhya Pradesh,Betul District,2021,4,4610618,7746768751.00
Madhya Pradesh,Sidhi District,2021,4,2313095,4853524424.00
Madhya Pradesh,Datia District,2021,4,1346093,2916910532.00
Madhya Pradesh,Dewas District,2021,4,7659615,13007477186.00
Madhya Pradesh,Sheopur District,2021,4,936805,2118865209.00
Madhya Pradesh,Neemuch District,2021,4,2627248,5212505515.00
Madhya Pradesh,Raisen District,2021,4,4924261,7495214245.00
Madhya Pradesh,Mandsaur District,2021,4,4090431,8304681268.00
Madhya Pradesh,Barwani District,2021,4,2495299,4810801436.00
Madhya Pradesh,Katni District,2021,4,2986585,5480440629.00
Madhya Pradesh,Dindori District,2021,4,963996,1890051578.00
Madhya Pradesh,Shivpuri District,2021,4,3613567,7568666954.00
Madhya Pradesh,Gwalior District,2021,4,13721879,25012279408.00
Madhya Pradesh,Anuppur District,2021,4,1976049,3206018786.00
Madhya Pradesh,Agar Malwa District,2021,4,1743826,3809022940.00
Madhya Pradesh,Ashoknagar District,2021,4,1904746,3267926297.00
Madhya Pradesh,Sagar District,2021,4,6030013,10789842581.00
Madhya Pradesh,Niwari District,2021,4,575126,1197608329.00
Madhya Pradesh,Rewa District,2021,4,6195961,12315058116.00
Madhya Pradesh,Shajapur District,2021,4,3399603,6330602069.00
Madhya Pradesh,Ujjain District,2021,4,9436286,16998154949.00
Madhya Pradesh,Bhind District,2021,4,2791109,6047697025.00
Madhya Pradesh,Tikamgarh District,2021,4,1642235,3028439418.00
Madhya Pradesh,Seoni District,2021,4,3363427,6441935673.00
Madhya Pradesh,Harda District,2021,4,1580357,3025411186.00
Madhya Pradesh,Burhanpur District,2021,4,1978706,3462220827.00
Madhya Pradesh,Damoh District,2021,4,1739709,3520991601.00
Madhya Pradesh,Bhopal District,2021,4,134176541,190196000000.00
Madhya Pradesh,Jhabua District,2021,4,1397183,2807693750.00
Madhya Pradesh,Dhar District,2021,4,8770665,14454487270.00
Madhya Pradesh,Guna District,2021,4,4200430,7498880363.00
Madhya Pradesh,East Nimar District,2021,4,3570045,5993739803.00
Madhya Pradesh,Chhindwara District,2021,4,6522234,11185696131.00
Madhya Pradesh,Umaria District,2021,4,1309452,2278425752.00
Madhya Pradesh,Mandla District,2021,4,1725231,3242362407.00
Madhya Pradesh,Indore District,2021,4,73486993,107686000000.00
Madhya Pradesh,Shahdol District,2021,4,3279007,5504205892.00
Madhya Pradesh,Ratlam District,2021,4,4743942,9709336936.00
Madhya Pradesh,Panna District,2021,4,1348289,2815048065.00
Madhya Pradesh,Chhatarpur District,2021,4,2997869,6048373564.00
Madhya Pradesh,Morena District,2021,1,1642617,4076150821.00
Madhya Pradesh,Alirajpur District,2021,1,228504,499989236.00
Madhya Pradesh,Sehore District,2021,1,3804912,6207673601.00
Madhya Pradesh,Rajgarh District,2021,1,2591177,5531194246.00
Madhya Pradesh,Khargone District,2021,1,2478158,5022742956.00
Madhya Pradesh,Satna District,2021,1,2437515,4816296176.00
Madhya Pradesh,Narsinghpur District,2021,1,1563580,3177530091.00
Madhya Pradesh,Jabalpur District,2021,1,6508756,11341470368.00
Madhya Pradesh,Hoshangabad District,2021,1,2149209,3776567780.00
Madhya Pradesh,Vidisha District,2021,1,2319909,4298632209.00
Madhya Pradesh,Balaghat District,2021,1,2315936,4600620056.00
Madhya Pradesh,Singrauli District,2021,1,2282715,4545863631.00
Madhya Pradesh,Betul District,2021,1,2398625,4370416167.00
Madhya Pradesh,Sidhi District,2021,1,1032630,2364548733.00
Madhya Pradesh,Datia District,2021,1,635398,1461101646.00
Madhya Pradesh,Dewas District,2021,1,3992803,6833124438.00
Madhya Pradesh,Sheopur District,2021,1,441474,999133018.00
Madhya Pradesh,Neemuch District,2021,1,1242613,2652786981.00
Madhya Pradesh,Raisen District,2021,1,2579640,4173866749.00
Madhya Pradesh,Mandsaur District,2021,1,1919705,4173482938.00
Madhya Pradesh,Barwani District,2021,1,1067563,2248538999.00
Madhya Pradesh,Katni District,2021,1,1402614,2685443832.00
Madhya Pradesh,Dindori District,2021,1,490349,1119999389.00
Madhya Pradesh,Shivpuri District,2021,1,1542033,3503136658.00
Madhya Pradesh,Gwalior District,2021,1,7162483,13365571400.00
Madhya Pradesh,Anuppur District,2021,1,1029032,1990314405.00
Madhya Pradesh,Agar Malwa District,2021,1,811955,1905456872.00
Madhya Pradesh,Ashoknagar District,2021,1,744766,1569426631.00
Madhya Pradesh,Sagar District,2021,1,3149917,5653447302.00
Madhya Pradesh,Niwari District,2021,1,260101,590317182.00
Madhya Pradesh,Rewa District,2021,1,2905406,6260073492.00
Madhya Pradesh,Shajapur District,2021,1,1726969,3385896059.00
Madhya Pradesh,Ujjain District,2021,1,4926814,8661804509.00
Madhya Pradesh,Bhind District,2021,1,1375999,3080179035.00
Madhya Pradesh,Tikamgarh District,2021,1,709159,1447720949.00
Madhya Pradesh,Seoni District,2021,1,1598317,3496206162.00
Madhya Pradesh,Harda District,2021,1,783753,1460099483.00
Madhya Pradesh,Burhanpur District,2021,1,901398,1614553569.00
Madhya Pradesh,Damoh District,2021,1,823880,1759875820.00
Madhya Pradesh,Bhopal District,2021,1,67309234,101726000000.00
Madhya Pradesh,Jhabua District,2021,1,597586,1283708736.00
Madhya Pradesh,Dhar District,2021,1,4368739,7366487165.00
Madhya Pradesh,Guna District,2021,1,1882964,3799877431.00
Madhya Pradesh,East Nimar District,2021,1,1695991,3040530343.00
Madhya Pradesh,Chhindwara District,2021,1,3281453,6171721023.00
Madhya Pradesh,Umaria District,2021,1,634168,1277673278.00
Madhya Pradesh,Mandla District,2021,1,858851,1727915177.00
Madhya Pradesh,Indore District,2021,1,37457244,53867415617.00
Madhya Pradesh,Shahdol District,2021,1,1585789,3112033780.00
Madhya Pradesh,Ratlam District,2021,1,2401427,5101007537.00
Madhya Pradesh,Panna District,2021,1,633224,1480548117.00
Madhya Pradesh,Chhatarpur District,2021,1,1313444,2858061843.00
Madhya Pradesh,Morena District,2021,3,2663845,5913102281.00
Madhya Pradesh,Alirajpur District,2021,3,405281,866069976.00
Madhya Pradesh,Sehore District,2021,3,5466240,8629273157.00
Madhya Pradesh,Rajgarh District,2021,3,4362607,8110477016.00
Madhya Pradesh,Khargone District,2021,3,4080827,7653424067.00
Madhya Pradesh,Satna District,2021,3,3863963,7099161854.00
Madhya Pradesh,Narsinghpur District,2021,3,2306626,4381298517.00
Madhya Pradesh,Jabalpur District,2021,3,9691966,16293034528.00
Madhya Pradesh,Hoshangabad District,2021,3,3357514,5790861782.00
Madhya Pradesh,Vidisha District,2021,3,3335770,5867670567.00
Madhya Pradesh,Balaghat District,2021,3,3613826,6476841319.00
Madhya Pradesh,Singrauli District,2021,3,3618155,6621353481.00
Madhya Pradesh,Betul District,2021,3,3654633,6054678741.00
Madhya Pradesh,Sidhi District,2021,3,1699469,3628172897.00
Madhya Pradesh,Datia District,2021,3,1020487,2200901347.00
Madhya Pradesh,Dewas District,2021,3,6092595,9986506658.00
Madhya Pradesh,Sheopur District,2021,3,653005,1463415451.00
Madhya Pradesh,Neemuch District,2021,3,2073895,4051955941.00
Madhya Pradesh,Raisen District,2021,3,3839223,5937299650.00
Madhya Pradesh,Mandsaur District,2021,3,3144346,6258972327.00
Madhya Pradesh,Barwani District,2021,3,1902146,3713834240.00
Madhya Pradesh,Katni District,2021,3,2297587,4195234172.00
Madhya Pradesh,Dindori District,2021,3,732555,1558066600.00
Madhya Pradesh,Shivpuri District,2021,3,2526203,5208883167.00
Madhya Pradesh,Gwalior District,2021,3,10677148,19237891487.00
Madhya Pradesh,Anuppur District,2021,3,1546491,2591714167.00
Madhya Pradesh,Agar Malwa District,2021,3,1319027,2767273784.00
Madhya Pradesh,Ashoknagar District,2021,3,1292875,2392758234.00
Madhya Pradesh,Sagar District,2021,3,4691027,8366148266.00
Madhya Pradesh,Niwari District,2021,3,415505,858519029.00
